"year","geography","drug_type","geography_type","span","count","population","age_adj_rate","lower_age_adj","upper_age_adj","crude_rate","lower_crude_rate","upper_crude_rate","rse","rse_25","last_updated"
"2011-2013","Island","psycho_stimulant","county","3","8","237856","4.2","1.8","8.7","3.4","1.7","6.6","35.33326%","1","final"
"2012-2014","Island","psycho_stimulant","county","3","8","239057","4.7","2","9.6","3.3","1.7","6.6","35.33326%","1","final"
"2013-2015","Island","psycho_stimulant","county","3","7","240308","4.1","1.6","8.7","2.9","1.4","6","37.76948%","1","final"
"2014-2016","Island","psycho_stimulant","county","3","4","243517","2.1","0.6","5.8","1.6","0.6","4.2","49.93762%","1","final"
"2015-2017","Island","psycho_stimulant","county","3","4","246304","2.2","0.6","5.9","1.6","0.6","4.2","49.93762%","1","final"
"2016-2018","Island","psycho_stimulant","county","3","5","249561","2.7","0.9","6.7","2","0.9","4.7","44.67671%","1","final"
"2017-2019","Island","psycho_stimulant","county","3","7","251481","4","1.6","8.5","2.8","1.3","5.7","37.76948%","1","final"
"2000-2002","Jefferson","psycho_stimulant","county","3","1","80105","1.9","0","11.8","1.2","0.2","7.1","99.50372%","1","final"
"2001-2003","Jefferson","psycho_stimulant","county","3","1","81159","1.9","0","11.8","1.2","0.2","7","99.50372%","1","final"
"2002-2004","Jefferson","psycho_stimulant","county","3","0","82234","0","","8.5","0","0","4.7","1 000.00000%","1","final"
"2003-2005","Jefferson","psycho_stimulant","county","3","1","83449","0.9","0","9.6","1.2","0.2","6.8","99.50372%","1","final"
"2004-2006","Jefferson","psycho_stimulant","county","3","1","84945","0.9","0","9.6","1.2","0.2","6.7","99.50372%","1","final"
"2005-2007","Jefferson","psycho_stimulant","county","3","3","86443","2.8","0.6","11.8","3.5","1.2","10.2","57.63904%","1","final"
"2006-2008","Jefferson","psycho_stimulant","county","3","3","87716","2.4","0.5","11.2","3.4","1.2","10.1","57.63904%","1","final"
"2007-2009","Jefferson","psycho_stimulant","county","3","4","88648","3.3","0.9","12.4","4.5","1.8","11.6","49.93762%","1","final"
"2008-2010","Jefferson","psycho_stimulant","county","3","2","89277","1.4","0.1","10.1","2.2","0.6","8.2","70.53456%","1","final"
"2009-2011","Jefferson","psycho_stimulant","county","3","2","89696","1.5","0.1","10.3","2.2","0.6","8.1","70.53456%","1","final"
"2010-2012","Jefferson","psycho_stimulant","county","3","1","90095","0.5","0","9.2","1.1","0.2","6.3","99.50372%","1","final"
"2011-2013","Jefferson","psycho_stimulant","county","3","1","90498","0.5","0","9.5","1.1","0.2","6.3","99.50372%","1","final"
"2012-2014","Jefferson","psycho_stimulant","county","3","0","91146","0","","9.2","0","0","4.2","1 000.00000%","1","final"
"2013-2015","Jefferson","psycho_stimulant","county","3","0","91853","0","","9.3","0","0","4.2","1 000.00000%","1","final"
"2014-2016","Jefferson","psycho_stimulant","county","3","2","92666","3.9","0.5","15.5","2.2","0.6","7.9","70.53456%","1","final"
"2015-2017","Jefferson","psycho_stimulant","county","3","6","93323","9.6","3.4","23.2","6.4","2.9","14","40.79085%","1","final"
"2016-2018","Jefferson","psycho_stimulant","county","3","9","94030","12.8","5.4","27.3","9.6","5","18.2","33.31483%","1","final"
"2017-2019","Jefferson","psycho_stimulant","county","3","9","94849","11.2","4.5","25","9.5","5","18","33.31483%","1","final"
"2000-2002","King","psycho_stimulant","county","3","29","5270049","0.5","0.3","0.7","0.6","0.4","0.8","18.56633%","0","final"
"2001-2003","King","psycho_stimulant","county","3","36","5321075","0.6","0.4","0.9","0.7","0.5","0.9","16.66435%","0","final"
"2002-2004","King","psycho_stimulant","county","3","49","5366368","0.8","0.6","1.1","0.9","0.7","1.2","14.28426%","0","final"
"2003-2005","King","psycho_stimulant","county","3","55","5403850","0.9","0.7","1.2","1","0.8","1.3","13.48277%","0","final"
"2004-2006","King","psycho_stimulant","county","3","54","5460983","0.9","0.7","1.2","1","0.8","1.3","13.60702%","0","final"
"2005-2007","King","psycho_stimulant","county","3","51","5531303","0.8","0.6","1.1","0.9","0.7","1.2","14.00143%","0","final"
"2006-2008","King","psycho_stimulant","county","3","45","5607433","0.7","0.5","1","0.8","0.6","1.1","14.90546%","0","final"
"2007-2009","King","psycho_stimulant","county","3","49","5671432","0.8","0.6","1.1","0.9","0.7","1.1","14.28426%","0","final"
"2008-2010","King","psycho_stimulant","county","3","47","5731584","0.8","0.6","1","0.8","0.6","1.1","14.58495%","0","final"
"2009-2011","King","psycho_stimulant","county","3","51","5783058","0.8","0.6","1.1","0.9","0.7","1.2","14.00143%","0","final"
"2010-2012","King","psycho_stimulant","county","3","66","5830855","1","0.8","1.3","1.1","0.9","1.4","12.30822%","0","final"
"2011-2013","King","psycho_stimulant","county","3","91","5881498","1.4","1.2","1.8","1.5","1.3","1.9","10.48227%","0","final"
"2012-2014","King","psycho_stimulant","county","3","142","5956146","2.2","1.9","2.6","2.4","2","2.8","8.39152%","0","final"
"2013-2015","King","psycho_stimulant","county","3","180","6051938","2.8","2.4","3.2","3","2.6","3.4","7.45335%","0","final"
"2014-2016","King","psycho_stimulant","county","3","225","6175143","3.4","3","3.9","3.6","3.2","4.2","6.66652%","0","final"
"2015-2017","King","psycho_stimulant","county","3","260","6311596","3.9","3.4","4.4","4.1","3.6","4.7","6.20162%","0","final"
"2016-2018","King","psycho_stimulant","county","3","320","6448995","4.6","4.1","5.1","5","4.4","5.5","5.59008%","0","final"
"2017-2019","King","psycho_stimulant","county","3","411","6570191","5.8","5.2","6.4","6.3","5.7","6.9","4.93258%","0","final"
"2000-2002","Kitsap","psycho_stimulant","county","3","8","702543","1.1","0.5","2.3","1.1","0.6","2.2","35.33326%","1","final"
"2001-2003","Kitsap","psycho_stimulant","county","3","11","710023","1.6","0.8","2.8","1.5","0.9","2.8","30.13744%","1","final"
"2002-2004","Kitsap","psycho_stimulant","county","3","14","716887","2","1.1","3.4","2","1.2","3.3","26.71658%","1","final"
"2003-2005","Kitsap","psycho_stimulant","county","3","14","720053","1.9","1","3.2","1.9","1.2","3.3","26.71658%","1","final"
"2004-2006","Kitsap","psycho_stimulant","county","3","14","724652","1.8","1","3.1","1.9","1.2","3.2","26.71658%","1","final"
"2005-2007","Kitsap","psycho_stimulant","county","3","14","731352","1.8","0.9","3","1.9","1.1","3.2","26.71658%","1","final"
"2006-2008","Kitsap","psycho_stimulant","county","3","11","741439","1.4","0.7","2.5","1.5","0.8","2.7","30.13744%","1","final"
"2007-2009","Kitsap","psycho_stimulant","county","3","11","748638","1.4","0.7","2.6","1.5","0.8","2.6","30.13744%","1","final"
"2008-2010","Kitsap","psycho_stimulant","county","3","11","752287","1.2","0.6","2.3","1.5","0.8","2.6","30.13744%","1","final"
"2009-2011","Kitsap","psycho_stimulant","county","3","17","756280","2.1","1.2","3.5","2.2","1.4","3.6","24.24643%","0","final"
"2010-2012","Kitsap","psycho_stimulant","county","3","16","759540","1.9","1.1","3.2","2.1","1.3","3.4","24.99219%","1","final"
"2011-2013","Kitsap","psycho_stimulant","county","3","15","762403","1.9","1","3.3","2","1.2","3.2","25.81129%","1","final"
"2012-2014","Kitsap","psycho_stimulant","county","3","18","764402","2.3","1.3","3.8","2.4","1.5","3.7","23.56368%","0","final"
"2013-2015","Kitsap","psycho_stimulant","county","3","30","768094","3.9","2.5","5.7","3.9","2.7","5.6","18.25438%","0","final"
"2014-2016","Kitsap","psycho_stimulant","county","3","39","776689","5.1","3.5","7.1","5","3.7","6.9","16.01076%","0","final"
"2015-2017","Kitsap","psycho_stimulant","county","3","37","785081","4.6","3.1","6.5","4.7","3.4","6.5","16.43768%","0","final"
"2016-2018","Kitsap","psycho_stimulant","county","3","39","794015","4.9","3.4","6.8","4.9","3.6","6.7","16.01076%","0","final"
"2017-2019","Kitsap","psycho_stimulant","county","3","44","801518","5.6","4","7.8","5.5","4.1","7.4","15.07385%","0","final"
"2000-2002","Kittitas","psycho_stimulant","county","3","0","101801","0","","5","0","0","3.8","1 000.00000%","1","final"
"2001-2003","Kittitas","psycho_stimulant","county","3","0","103909","0","","5","0","0","3.7","1 000.00000%","1","final"
"2002-2004","Kittitas","psycho_stimulant","county","3","0","106759","0","","4.9","0","0","3.6","1 000.00000%","1","final"
"2003-2005","Kittitas","psycho_stimulant","county","3","0","109914","0","","4.8","0","0","3.5","1 000.00000%","1","final"
"2004-2006","Kittitas","psycho_stimulant","county","3","0","112621","0","","4.7","0","0","3.4","1 000.00000%","1","final"
"2005-2007","Kittitas","psycho_stimulant","county","3","2","114978","2.5","0.3","9.2","1.7","0.5","6.3","70.53456%","1","final"
"2006-2008","Kittitas","psycho_stimulant","county","3","2","117452","2.6","0.3","9.3","1.7","0.5","6.2","70.53456%","1","final"
"2007-2009","Kittitas","psycho_stimulant","county","3","2","119984","2.6","0.3","9.3","1.7","0.5","6.1","70.53456%","1","final"
"2008-2010","Kittitas","psycho_stimulant","county","3","0","121753","0","","4.8","0","0","3.2","1 000.00000%","1","final"
"2009-2011","Kittitas","psycho_stimulant","county","3","0","122916","0","","4.9","0","0","3.1","1 000.00000%","1","final"
"2010-2012","Kittitas","psycho_stimulant","county","3","0","123712","0","","5","0","0","3.1","1 000.00000%","1","final"
"2011-2013","Kittitas","psycho_stimulant","county","3","1","124701","1.4","0","7.6","0.8","0.1","4.5","99.50372%","1","final"
"2012-2014","Kittitas","psycho_stimulant","county","3","2","125501","2.3","0.3","9.1","1.6","0.4","5.8","70.53456%","1","final"
"2013-2015","Kittitas","psycho_stimulant","county","3","3","126675","2.8","0.5","9.7","2.4","0.8","7","57.63904%","1","final"
"2014-2016","Kittitas","psycho_stimulant","county","3","3","128487","2.4","0.4","8.7","2.3","0.8","6.9","57.63904%","1","final"
"2015-2017","Kittitas","psycho_stimulant","county","3","2","131116","1.3","0.1","7.2","1.5","0.4","5.6","70.53456%","1","final"
"2016-2018","Kittitas","psycho_stimulant","county","3","1","134045","1","0","6.8","0.7","0.1","4.2","99.50372%","1","final"
"2017-2019","Kittitas","psycho_stimulant","county","3","3","136909","2.9","0.6","9.6","2.2","0.7","6.4","57.63904%","1","final"
"2000-2002","Klickitat","psycho_stimulant","county","3","0","57812","0","","8.5","0","0","6.6","1 000.00000%","1","final"
"2001-2003","Klickitat","psycho_stimulant","county","3","0","58104","0","","8.6","0","0","6.6","1 000.00000%","1","final"
"2002-2004","Klickitat","psycho_stimulant","county","3","0","58485","0","","8.7","0","0","6.6","1 000.00000%","1","final"
"2003-2005","Klickitat","psycho_stimulant","county","3","0","58872","0","","8.8","0","0","6.5","1 000.00000%","1","final"
"2004-2006","Klickitat","psycho_stimulant","county","3","0","59393","0","","8.8","0","0","6.5","1 000.00000%","1","final"
"2005-2007","Klickitat","psycho_stimulant","county","3","0","59837","0","","8.8","0","0","6.4","1 000.00000%","1","final"
"2006-2008","Klickitat","psycho_stimulant","county","3","0","60296","0","","8.7","0","0","6.4","1 000.00000%","1","final"
"2007-2009","Klickitat","psycho_stimulant","county","3","1","60581","2.1","0.1","12.5","1.7","0.3","9.4","99.50372%","1","final"
"2008-2010","Klickitat","psycho_stimulant","county","3","1","60795","2.2","0.1","12.6","1.6","0.3","9.3","99.50372%","1","final"
"2009-2011","Klickitat","psycho_stimulant","county","3","3","61075","4.5","0.8","15.6","4.9","1.7","14.4","57.63904%","1","final"
"2010-2012","Klickitat","psycho_stimulant","county","3","2","61406","2.3","0.2","11.8","3.3","0.9","11.9","70.53456%","1","final"
"2011-2013","Klickitat","psycho_stimulant","county","3","2","61782","2.3","0.2","12","3.2","0.9","11.8","70.53456%","1","final"
"2012-2014","Klickitat","psycho_stimulant","county","3","1","62136","1.6","0","11.3","1.6","0.3","9.1","99.50372%","1","final"
"2013-2015","Klickitat","psycho_stimulant","county","3","2","62540","3.2","0.4","13.9","3.2","0.9","11.7","70.53456%","1","final"
"2014-2016","Klickitat","psycho_stimulant","county","3","3","63117","4.8","1","16.4","4.8","1.6","14","57.63904%","1","final"
"2015-2017","Klickitat","psycho_stimulant","county","3","5","63930","7.8","2.4","20.7","7.8","3.3","18.3","44.67671%","1","final"
"2016-2018","Klickitat","psycho_stimulant","county","3","6","64917","9.3","3.1","23.1","9.2","4.2","20.2","40.79085%","1","final"
"2017-2019","Klickitat","psycho_stimulant","county","3","8","66073","10.6","4.1","24.2","12.1","6.1","23.9","35.33326%","1","final"
"2000-2002","Lewis","psycho_stimulant","county","3","6","208066","2.9","1.1","6.6","2.9","1.3","6.3","40.79085%","1","final"
"2001-2003","Lewis","psycho_stimulant","county","3","4","209867","1.8","0.5","5","1.9","0.7","4.9","49.93762%","1","final"
"2002-2004","Lewis","psycho_stimulant","county","3","6","211559","2.8","1","6.4","2.8","1.3","6.2","40.79085%","1","final"
"2003-2005","Lewis","psycho_stimulant","county","3","7","213231","3.3","1.3","7","3.3","1.6","6.8","37.76948%","1","final"
"2004-2006","Lewis","psycho_stimulant","county","3","6","215874","2.8","1","6.4","2.8","1.3","6.1","40.79085%","1","final"
"2005-2007","Lewis","psycho_stimulant","county","3","8","218837","4","1.7","8.1","3.7","1.9","7.2","35.33326%","1","final"
"2006-2008","Lewis","psycho_stimulant","county","3","8","221910","3.9","1.7","8","3.6","1.8","7.1","35.33326%","1","final"
"2007-2009","Lewis","psycho_stimulant","county","3","13","224170","6.4","3.3","11.1","5.8","3.4","9.9","27.72435%","1","final"
"2008-2010","Lewis","psycho_stimulant","county","3","10","225604","4.6","2.2","8.8","4.4","2.4","8.2","31.60698%","1","final"
"2009-2011","Lewis","psycho_stimulant","county","3","14","226760","6.3","3.4","10.9","6.2","3.7","10.4","26.71658%","1","final"
"2010-2012","Lewis","psycho_stimulant","county","3","10","227755","4.3","2","8.4","4.4","2.4","8.1","31.60698%","1","final"
"2011-2013","Lewis","psycho_stimulant","county","3","12","228495","5.4","2.7","9.9","5.3","3","9.2","28.85549%","1","final"
"2012-2014","Lewis","psycho_stimulant","county","3","9","228788","4","1.7","8.1","3.9","2.1","7.5","33.31483%","1","final"
"2013-2015","Lewis","psycho_stimulant","county","3","12","229146","5","2.5","9.3","5.2","3","9.2","28.85549%","1","final"
"2014-2016","Lewis","psycho_stimulant","county","3","11","229845","4","1.9","7.8","4.8","2.7","8.6","30.13744%","1","final"
"2015-2017","Lewis","psycho_stimulant","county","3","13","230998","4.6","2.3","8.5","5.6","3.3","9.6","27.72435%","1","final"
"2016-2018","Lewis","psycho_stimulant","county","3","13","232720","4.7","2.4","8.7","5.6","3.3","9.6","27.72435%","1","final"
"2017-2019","Lewis","psycho_stimulant","county","3","16","235299","6.3","3.5","10.8","6.8","4.2","11","24.99219%","1","final"
"2000-2002","Lincoln","psycho_stimulant","county","3","0","30781","0","","19.1","0","0","12.5","1 000.00000%","1","final"
"2001-2003","Lincoln","psycho_stimulant","county","3","0","30755","0","","19.3","0","0","12.5","1 000.00000%","1","final"
"2002-2004","Lincoln","psycho_stimulant","county","3","0","30740","0","","19.5","0","0","12.5","1 000.00000%","1","final"
"2003-2005","Lincoln","psycho_stimulant","county","3","0","30833","0","","19.7","0","0","12.5","1 000.00000%","1","final"
"2004-2006","Lincoln","psycho_stimulant","county","3","0","31115","0","","19.7","0","0","12.3","1 000.00000%","1","final"
"2005-2007","Lincoln","psycho_stimulant","county","3","0","31351","0","","19.8","0","0","12.3","1 000.00000%","1","final"
"2006-2008","Lincoln","psycho_stimulant","county","3","0","31606","0","","19.7","0","0","12.2","1 000.00000%","1","final"
"2007-2009","Lincoln","psycho_stimulant","county","3","0","31797","0","","19.5","0","0","12.1","1 000.00000%","1","final"
"2008-2010","Lincoln","psycho_stimulant","county","3","0","31830","0","","19.3","0","0","12.1","1 000.00000%","1","final"
"2009-2011","Lincoln","psycho_stimulant","county","3","0","31807","0","","19.4","0","0","12.1","1 000.00000%","1","final"
"2010-2012","Lincoln","psycho_stimulant","county","3","0","31847","0","","19.5","0","0","12.1","1 000.00000%","1","final"
"2011-2013","Lincoln","psycho_stimulant","county","3","0","31946","0","","19.6","0","0","12","1 000.00000%","1","final"
"2012-2014","Lincoln","psycho_stimulant","county","3","0","32040","0","","19.5","0","0","12","1 000.00000%","1","final"
"2013-2015","Lincoln","psycho_stimulant","county","3","0","32088","0","","19.8","0","0","12","1 000.00000%","1","final"
"2014-2016","Lincoln","psycho_stimulant","county","3","0","32053","0","","20.1","0","0","12","1 000.00000%","1","final"
"2015-2017","Lincoln","psycho_stimulant","county","3","0","32060","0","","20.4","0","0","12","1 000.00000%","1","final"
"2016-2018","Lincoln","psycho_stimulant","county","3","0","32147","0","","20.5","0","0","11.9","1 000.00000%","1","final"
"2017-2019","Lincoln","psycho_stimulant","county","3","0","32462","0","","20.3","0","0","11.8","1 000.00000%","1","final"
"2000-2002","Mason","psycho_stimulant","county","3","1","150358","0.6","0","4.1","0.7","0.1","3.8","99.50372%","1","final"
"2001-2003","Mason","psycho_stimulant","county","3","3","152922","2","0.4","6.4","2","0.7","5.8","57.63904%","1","final"
